LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,RightElbow_X,RightElbow_Y,RightElbow_Z,LeftWrist_X,LeftWrist_Y,LeftWrist_Z,RightWrist_X,RightWrist_Y,RightWrist_Z,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,RightKnee_X,RightKnee_Y,RightKnee_Z,LeftAnkle_X,LeftAnkle_Y,LeftAnkle_Z,RightAnkle_X,RightAnkle_Y,RightAnkle_Z,LeftFootIndex_X,LeftFootIndex_Y,LeftFootIndex_Z,RightFootIndex_X,RightFootIndex_Y,RightFootIndex_Z,LeftHip_X,LeftHip_Y,LeftHip_Z,RightHip_X,RightHip_Y,RightHip_Z,frame,timestamp_offset_ms,movement,subject_id,repetition,is_correct,source_file
0.4043409993936823,0.2916009132509909,0.12612388545650635,0.17200164796029993,0.2938342963782572,0.3912400357368095,0.5670272423035536,0.07477667642397712,0.11364987823134609,0.18342220475007087,0.08583066543747375,0.5651343270808958,0.7329281553321376,-0.11430545262717118,0.2761617582732899,0.36083132815407687,-0.11977588958722551,0.6913770420742669,-0.11460758959563766,-0.39037280243738387,-0.22577742458744005,-0.23991330294808533,-0.38774926549115446,-0.07827696808746182,-0.36407508752319295,-0.7047137500595617,-0.42363934873091047,-0.45763434328236974,-0.7154444477866485,-0.29136620056080825,-0.2964391100863202,-0.8290770330936574,-0.3437928401902095,-0.3701994182587539,-0.8279078664365388,-0.21311385306442832,0.0,0.0,0.0,0.0,0.0,0.0,0,0,PushUp,PM_010,1,True,PM_010-30fps.npy
0.4023391580531894,0.2954346842690989,0.12614712737719536,0.17258755093164468,0.2939321778600428,0.39314434661331454,0.5681254523489291,0.08142482270473728,0.10744290483550187,0.17656676242707808,0.08063096961962046,0.5608402756129496,0.7317071658040026,-0.10882476040766875,0.2709402894435069,0.36090787029226457,-0.11875575600410593,0.6871279045442292,-0.11429466645298009,-0.3847077298705238,-0.23291967151274062,-0.24296925879330084,-0.3874983750273415,-0.08290874105302129,-0.3626129328948071,-0.6985557757203735,-0.43299727537573274,-0.4637558409942617,-0.7125955684140327,-0.29682158515574153,-0.2969073800029929,-0.8229459336467799,-0.3515958904537016,-0.3737535020318296,-0.8246063221215292,-0.22086444874203742,0.0,0.0,0.0,0.0,0.0,0.0,1,33,PushUp,PM_010,1,True,PM_010-30fps.npy
0.40135070430708963,0.29636779055555995,0.12701555970796696,0.17214065451250188,0.2929972808374539,0.39477421023121373,0.5667530557844904,0.083035204652265,0.09933101381030646,0.16815909467371487,0.07428088464392002,0.5553433522895908,0.7295181423318214,-0.10674431266122064,0.26418409092596196,0.35993190971131706,-0.11813096346045726,0.6813835988246228,-0.11727566673046491,-0.3790545259744818,-0.23820462371703022,-0.24674172352915058,-0.38667877341351403,-0.08558154340568669,-0.3630353173513464,-0.6940912410172182,-0.4395691369803756,-0.4685447867750797,-0.7097699945652145,-0.30147287914991094,-0.29812049991312356,-0.8185470185283747,-0.35763536825187325,-0.3775147379877607,-0.8225054680066717,-0.22784842816581974,0.0,0.0,0.0,0.0,0.0,0.0,2,66,PushUp,PM_010,1,True,PM_010-30fps.npy
0.4017228914398058,0.2948679825520071,0.12710227769977456,0.17378904566368508,0.2918580310155323,0.39614793105099994,0.563552572488002,0.08005783174281966,0.09100632771680231,0.16072873723252756,0.06813014970385001,0.5491525964421861,0.72655096412604,-0.10831755515018737,0.2572336225913885,0.3571141520760883,-0.1199245851002354,0.6746653893339373,-0.12246964339326921,-0.3748197639796422,-0.23946789994401285,-0.2470733735257737,-0.3865484676294975,-0.08829665458458316,-0.36683922019610465,-0.6900375912872158,-0.44223583671088884,-0.47077308547917573,-0.7070537742490353,-0.3060772602423899,-0.2984683247086767,-0.8132986122741152,-0.3613132941623854,-0.3807967320645746,-0.82171817533998,-0.23415614035632487,0.0,0.0,0.0,0.0,0.0,0.0,3,100,PushUp,PM_010,1,True,PM_010-30fps.npy
0.40233092728500675,0.29292762033763897,0.12638887167973184,0.17589163681802322,0.29102158505577624,0.39698325403431345,0.559168172855057,0.07569213144178066,0.08342394493503502,0.1550724118701889,0.06267945392763319,0.5421093894766568,0.7228769806712041,-0.11088961085774673,0.2509708198951147,0.35369386785000556,-0.12241667239864995,0.6684985380158504,-0.12661805019334532,-0.37310477345804743,-0.23780432880390595,-0.2460197188756796,-0.3863742721025729,-0.090678859321219,-0.3723170092932159,-0.6888615355951039,-0.4381123255538172,-0.4711736702319653,-0.7044566741877762,-0.3105035362170542,-0.2945964879305805,-0.8085344066072951,-0.36030332196284726,-0.3837591130753181,-0.8219073211045461,-0.23993188983595065,0.0,0.0,0.0,0.0,0.0,0.0,4,133,PushUp,PM_010,1,True,PM_010-30fps.npy
0.4026542335368126,0.2909795651007838,0.1246286187969258,0.17787769420519295,0.29138326109561263,0.3969381009114089,0.5543459364495663,0.07135301548471573,0.07575152666605489,0.1500731097671868,0.05908150170077142,0.5344079588086625,0.7187795248424819,-0.1132327566512834,0.24479283332861662,0.3497670048529402,-0.12363909639806925,0.662551655184575,-0.12652440528612227,-0.3736461706152927,-0.2364104239698116,-0.24629493241566763,-0.38561898277193263,-0.09232674361313645,-0.37384760722754307,-0.691807161610829,-0.43082858796222623,-0.4714738991484581,-0.7018129427303135,-0.3148338615374645,-0.29323754036264804,-0.8082290883465871,-0.35105222158614374,-0.3866899275631196,-0.821949198686897,-0.24558593951845542,0.0,0.0,0.0,0.0,0.0,0.0,5,166,PushUp,PM_010,1,True,PM_010-30fps.npy
0.4017490855560344,0.2907802162906188,0.12177439767039147,0.17853058503952568,0.29406227115041417,0.39590623864807845,0.549088678476486,0.06944222108362896,0.0675922936157671,0.14497199353473367,0.05795255836981128,0.5253712479396848,0.7132817773083272,-0.11351522739035391,0.23862583994188163,0.34449757931926384,-0.12288889781524093,0.6564101122785136,-0.12506805078261327,-0.37663833637338173,-0.23181469136777222,-0.24623131024376466,-0.3848403693525021,-0.09340483244437761,-0.3723920095954977,-0.6976500591656749,-0.421487931776235,-0.4729190360032356,-0.697891498630045,-0.3188050772269734,-0.29122812765295075,-0.8139996536468866,-0.34216887562278664,-0.3895163278389307,-0.8193692956932517,-0.25022337683590573,0.0,0.0,0.0,0.0,0.0,0.0,6,200,PushUp,PM_010,1,True,PM_010-30fps.npy
0.40004768620851583,0.29340360289674106,0.11758434748775198,0.17750060431352455,0.2988657068853777,0.3927939013525865,0.5425539730431979,0.06993186878101165,0.05938205863327434,0.14054920484464473,0.0603903934583917,0.5168877494160261,0.707669988018644,-0.11009380247277512,0.23262389801756322,0.3396069731855599,-0.11885358287690229,0.650801443397064,-0.12350827609506343,-0.38020765977239535,-0.2273268905708039,-0.24483040076142573,-0.38403026645800453,-0.09449600995588733,-0.3738010532290406,-0.6970512235788096,-0.4200891448868707,-0.474828795476832,-0.691613956120366,-0.32403166553476304,-0.2940217171652436,-0.8137747223224696,-0.3399193318943327,-0.3930656539401829,-0.8141352860667163,-0.25533210999591344,0.0,0.0,0.0,0.0,0.0,0.0,7,233,PushUp,PM_010,1,True,PM_010-30fps.npy
0.39776394545492433,0.29856263935850413,0.11217135816994322,0.1753940956414024,0.30589413151778144,0.38790505817097853,0.5351545004751113,0.0725567379289056,0.05150561763840786,0.135855586396314,0.06581004946090019,0.5080362530937826,0.7031133861127083,-0.10308676444234322,0.22650404173170569,0.3351959249357701,-0.11093347643280549,0.6448223310061052,-0.12355549869820479,-0.3818481198218289,-0.22494730501815846,-0.24669064179148512,-0.38157009597092856,-0.09636689160700726,-0.37787281815262985,-0.6875587273358559,-0.43002614444075815,-0.4799281721811529,-0.6835011557136375,-0.3301007027691356,-0.3003738284917861,-0.805540969821313,-0.34946304124424965,-0.3987950549005052,-0.806429175407156,-0.2613807217479318,0.0,0.0,0.0,0.0,0.0,0.0,8,266,PushUp,PM_010,1,True,PM_010-30fps.npy
0.3951226860709758,0.3043612844469801,0.10641967495190263,0.173127128487374,0.3131550914471899,0.3827063561768338,0.527141678015116,0.07579269493956708,0.04347088766696161,0.13028513294684374,0.07084106380484723,0.4970900944871862,0.6980978276319412,-0.0952824764691973,0.2200850327988042,0.3297826976881091,-0.10240811013251117,0.638053639481371,-0.12708418651893938,-0.37673137378655525,-0.23398047024836002,-0.25036562601382584,-0.3778588444364115,-0.0999228440044096,-0.3838949786901262,-0.6800710251822386,-0.4394722652562211,-0.4859796991893707,-0.6749974954833504,-0.33738491566141005,-0.3079660845856156,-0.7978980054690215,-0.3572048823297896,-0.40502692222479214,-0.7976616298326349,-0.26798409013992286,0.0,0.0,0.0,0.0,0.0,0.0,9,300,PushUp,PM_010,1,True,PM_010-30fps.npy
